JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460060.426744,10.5716,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.427452,10.5666,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.428159,10.5716,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.428867,10.5889,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.429575,10.5949,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.430283,10.5749,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.430992,10.5912,0.0051,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.4317,10.5825,0.0051,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.432407,10.603,0.0051,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.433115,10.5974,0.0051,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.433823,10.6034,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.434532,10.5761,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.43524,10.5833,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.435948,10.6082,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.436656,10.6085,0.0051,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.437364,10.6079,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.438071,10.6039,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.438779,10.6258,0.0051,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.439486,10.602,0.0051,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.440194,10.6115,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.440904,10.6191,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.441611,10.6069,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.442319,10.6096,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.443026,10.6316,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.443733,10.6202,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.44444,10.6179,0.0051,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.445148,10.6414,0.0051,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.445857,10.6305,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.446565,10.6405,0.0051,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.447273,10.6119,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.447981,10.627,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.448689,10.6486,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.449398,10.6308,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.450106,10.6524,0.005,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.450814,10.6565,0.0051,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460060.451523,10.6548,0.0051,,V,TLEB,,000-BBX-643,000-BBX-597,X28609LD,,0,,Z,,,,DY HER,AAVSO,STD,1,,,
2460061.75526,10.513,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.75638,10.536,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.75695,10.54,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.75751,10.505,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.75807,10.547,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.75863,10.53,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.75919,10.535,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.75974,10.528,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76031,10.531,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76087,10.547,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76142,10.549,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76198,10.56,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76254,10.542,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76311,10.556,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76368,10.561,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76424,10.561,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76482,10.569,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76539,10.569,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76595,10.577,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76651,10.578,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76709,10.563,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76766,10.573,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76822,10.554,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76877,10.569,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.76935,10.555,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.7699,10.562,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77046,10.56,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77102,10.562,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77158,10.6,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77215,10.57,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77272,10.591,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77328,10.586,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77384,10.605,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.7744,10.582,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77496,10.6,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77552,10.583,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77609,10.595,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77665,10.601,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77721,10.599,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77776,10.603,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77833,10.606,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77888,10.617,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.77944,10.59,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78001,10.613,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78058,10.613,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78115,10.606,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78171,10.603,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78226,10.604,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78283,10.612,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.7834,10.611,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78396,10.608,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78451,10.611,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78507,10.609,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78563,10.614,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78619,10.625,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78675,10.626,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78731,10.626,0.007,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78787,10.622,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78843,10.615,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78898,10.629,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.78955,10.611,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.79011,10.622,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.79066,10.606,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.79122,10.63,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.7918,10.64,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.79235,10.623,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.79292,10.634,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.79348,10.628,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.79405,10.634,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.7946,10.616,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.79517,10.626,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.79573,10.643,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.7963,10.625,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.79687,10.646,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.79742,10.655,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.79798,10.636,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.79854,10.646,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.7991,10.667,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.79967,10.654,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80023,10.666,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80079,10.665,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80135,10.654,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80191,10.644,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80247,10.652,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80303,10.649,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80359,10.65,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80416,10.651,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80472,10.678,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80528,10.642,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80585,10.662,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80641,10.653,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80697,10.637,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80753,10.661,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80809,10.659,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80865,10.66,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80921,10.65,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.80978,10.649,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.81034,10.638,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8109,10.65,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.81147,10.652,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.81203,10.629,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.81259,10.623,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.81315,10.626,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.81371,10.637,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.81428,10.628,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.81484,10.638,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.81541,10.617,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.81597,10.62,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.81654,10.606,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8171,10.615,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.81766,10.602,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.81822,10.593,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.81879,10.596,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.81934,10.595,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8199,10.587,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.82046,10.579,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.82103,10.56,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8216,10.551,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.82216,10.552,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.82272,10.55,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.82327,10.541,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.82383,10.527,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.82439,10.51,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.82495,10.478,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.82551,10.504,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.82607,10.49,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.82664,10.463,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8272,10.447,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.82776,10.454,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.82832,10.45,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.82889,10.428,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.82945,10.423,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83001,10.415,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83057,10.382,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83113,10.386,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83169,10.369,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83225,10.369,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83281,10.35,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83337,10.342,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83394,10.327,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8345,10.314,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83506,10.306,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83562,10.293,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83618,10.288,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83674,10.27,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8373,10.266,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83787,10.269,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83843,10.261,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83899,10.227,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.83956,10.238,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.84012,10.217,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.84069,10.2,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.84126,10.206,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.84183,10.192,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.84239,10.194,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.84295,10.181,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.84351,10.185,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.84408,10.174,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.84464,10.18,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8452,10.174,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.84575,10.192,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.84632,10.167,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.84689,10.182,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.84745,10.183,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.84801,10.181,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
